associated_work,composer,date_text,filename,manifest_contents,manifest_date,manifest_organization,movement_or_selection,name,page_number,part_or_instrument,place,record_type,review_flags,role,source_pdf,source_text,title,txt_source_file
,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer not listed in program,,UDC20260028-75.pdf,"SONGS ... { (a) ""The Night has a Thousand Eyes"" ...",The Night has a Thousand Eyes,extracted_texts/OLMOCR/UDC20260028-75.txt
,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer not listed in program,,UDC20260028-75.pdf,"(b) ""In Darkness"" ...",In Darkness,extracted_texts/OLMOCR/UDC20260028-75.txt
,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer not listed in program,,UDC20260028-75.pdf,"(c) ""A Spring Song"" ...",A Spring Song,extracted_texts/OLMOCR/UDC20260028-75.txt
,Mendelssohn,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,,,UDC20260028-75.pdf,"DUO.—Piano and Violoncello ... ""Variations Concertantes"" ... Mendelssohn",Variations Concertantes,extracted_texts/OLMOCR/UDC20260028-75.txt
,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,J. Hasler,1,director,,performer,,,UDC20260028-75.pdf,Under the direction of Messrs. J. Hasler and H. J. Inge.,,extracted_texts/OLMOCR/UDC20260028-75.txt
,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,H. J. Inge.,1,director,,performer,,,UDC20260028-75.pdf,Under the direction of Messrs. J. Hasler and H. J. Inge.,,extracted_texts/OLMOCR/UDC20260028-75.txt
Op. 76. No. 5.,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,A. ZELMAN,1,,,performer,Instrument/part not specified in program listing,,UDC20260028-75.pdf,"STRING QUARTETT ... ""Op. 76. No. 5."" ... Haydn
... MESSRS. A. ZELMAN, L. MONTAGUE, E. A. JAGER and C. HARRISON.",,extracted_texts/OLMOCR/UDC20260028-75.txt
Op. 76. No. 5.,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,L. MONTAGUE,1,,,performer,Instrument/part not specified in program listing,,UDC20260028-75.pdf,"STRING QUARTETT ... ""Op. 76. No. 5."" ... Haydn
... MESSRS. A. ZELMAN, L. MONTAGUE, E. A. JAGER and C. HARRISON.",,extracted_texts/OLMOCR/UDC20260028-75.txt
Op. 76. No. 5.,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,E. A. JAGER,1,,,performer,Instrument/part not specified in program listing,,UDC20260028-75.pdf,"STRING QUARTETT ... ""Op. 76. No. 5."" ... Haydn
... MESSRS. A. ZELMAN, L. MONTAGUE, E. A. JAGER and C. HARRISON.",,extracted_texts/OLMOCR/UDC20260028-75.txt
Op. 76. No. 5.,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,C. HARRISON.,1,,,performer,Instrument/part not specified in program listing,,UDC20260028-75.pdf,"STRING QUARTETT ... ""Op. 76. No. 5."" ... Haydn
... MESSRS. A. ZELMAN, L. MONTAGUE, E. A. JAGER and C. HARRISON.",,extracted_texts/OLMOCR/UDC20260028-75.txt
"Blow, Blow thou Winter Wind",,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,MR. H. ROPE.,1,singer,,performer,,,UDC20260028-75.pdf,"SONG ... ""Blow, Blow thou Winter Wind"" ... Sergeant MR. H. ROPE.",,extracted_texts/OLMOCR/UDC20260028-75.txt
Spinnerlied,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,MISS ATCHISON.,1,piano,,performer,,,UDC20260028-75.pdf,"PIANOFORTE SOLO ... ""Spinnerlied"" ... Wagner—Liszt
MISS ATCHISON.",,extracted_texts/OLMOCR/UDC20260028-75.txt
The Night has a Thousand Eyes,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,MISS TRESSIE MADDEN.,1,singer,,performer,,,UDC20260028-75.pdf,"SONGS ... { (a) ""The Night has a Thousand Eyes"" ... (b) ""In Darkness"" ... (c) ""A Spring Song"" ... MISS TRESSIE MADDEN.",,extracted_texts/OLMOCR/UDC20260028-75.txt
In Darkness,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,MISS TRESSIE MADDEN.,1,singer,,performer,,,UDC20260028-75.pdf,"SONGS ... { (a) ""The Night has a Thousand Eyes"" ... (b) ""In Darkness"" ... (c) ""A Spring Song"" ... MISS TRESSIE MADDEN.",,extracted_texts/OLMOCR/UDC20260028-75.txt
A Spring Song,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,MISS TRESSIE MADDEN.,1,singer,,performer,,,UDC20260028-75.pdf,"SONGS ... { (a) ""The Night has a Thousand Eyes"" ... (b) ""In Darkness"" ... (c) ""A Spring Song"" ... MISS TRESSIE MADDEN.",,extracted_texts/OLMOCR/UDC20260028-75.txt
Variations Concertantes,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,J. HASLER,1,piano,,performer,Instrument assignment inferred from 'Piano and Violoncello' listing; not explicitly tied to names,,UDC20260028-75.pdf,"DUO.—Piano and Violoncello ... ""Variations Concertantes"" ... Mendelssohn
MESSRS. J. HASLER and C. HARRISON.",,extracted_texts/OLMOCR/UDC20260028-75.txt
Variations Concertantes,,,UDC20260028-75.pdf,Concert Programs,1896,Musical Society of Victoria,,C. HARRISON.,1,violoncello,,performer,Instrument assignment inferred from 'Piano and Violoncello' listing; not explicitly tied to names,,UDC20260028-75.pdf,"DUO.—Piano and Violoncello ... ""Variations Concertantes"" ... Mendelssohn
MESSRS. J. HASLER and C. HARRISON.",,extracted_texts/OLMOCR/UDC20260028-75.txt
,,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,"Mr. Furlong's Studio, Royal Arcade",venue,,,UDC20260028-74.pdf,"will be held at Mr. Furlong's Studio, Royal Arcade, on Saturday Evening 28th March, 1896, at 8 o'clock.",,extracted_texts/OLMOCR/UDC20260028-74.txt
,,"Saturday Evening 28th March, 1896, at 8 o'clock.",UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,date,,,UDC20260028-74.pdf,"on Saturday Evening 28th March, 1896, at 8 o'clock.",,extracted_texts/OLMOCR/UDC20260028-74.txt
,,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,The Musical Society of Victoria.,1,,,organization,,presenting organization,UDC20260028-74.pdf,The Musical Society of Victoria.,,extracted_texts/OLMOCR/UDC20260028-74.txt
,Rubenstein,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,"""Moderato Con Moto. Allegro Non Troppo.""  ""Andante Con Moto. Allegro Assai.""",,1,,,work,Composer inferred from 'Rubenstein Night.' heading; composer not printed with this item.,,UDC20260028-74.pdf,"QUARTET STRINGS ... Op. 47, No. 1.","QUARTET STRINGS ... Op. 47, No. 1. ... ... ...",extracted_texts/OLMOCR/UDC20260028-74.txt
,Rubenstein,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer inferred from 'Rubenstein Night.' heading; composer not printed with this item.,,UDC20260028-74.pdf,"SONGS ... (a) ""The Tear""","""The Tear""",extracted_texts/OLMOCR/UDC20260028-74.txt
,Rubenstein,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer inferred from 'Rubenstein Night.' heading; composer not printed with this item.,,UDC20260028-74.pdf,"(b) ""Good Night""","""Good Night""",extracted_texts/OLMOCR/UDC20260028-74.txt
,Rubenstein,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer inferred from 'Rubenstein Night.' heading; composer not printed with this item.,,UDC20260028-74.pdf,"PIANO SOLI ... (a) ""Romance in F""","""Romance in F""",extracted_texts/OLMOCR/UDC20260028-74.txt
,Rubenstein,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer inferred from 'Rubenstein Night.' heading; composer not printed with this item.,,UDC20260028-74.pdf,"(b) ""Study in C Major""","""Study in C Major""",extracted_texts/OLMOCR/UDC20260028-74.txt
,Rubenstein,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer inferred from 'Rubenstein Night.' heading; composer not printed with this item.,,UDC20260028-74.pdf,"SONGS ... (a) ""The Ringlet""","""The Ringlet""",extracted_texts/OLMOCR/UDC20260028-74.txt
,Rubenstein,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer inferred from 'Rubenstein Night.' heading; composer not printed with this item.,,UDC20260028-74.pdf,"(b) ""The Nightingale and the Rose""","""The Nightingale and the Rose""",extracted_texts/OLMOCR/UDC20260028-74.txt
,Rubenstein,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer inferred from 'Rubenstein Night.' heading; composer not printed with this item.,,UDC20260028-74.pdf,"DUET—Violin and Piano ... ""Sonata in G""","""Sonata in G""",extracted_texts/OLMOCR/UDC20260028-74.txt
,,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,Mr. W. Hunter.,1,director,,performer,,,UDC20260028-74.pdf,Under the direction of Mr. W. Hunter.,,extracted_texts/OLMOCR/UDC20260028-74.txt
"QUARTET STRINGS ... Op. 47, No. 1. ... ... ...",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,CURTIS,1,,,performer,Instrument/part not specified for string quartet players.,,UDC20260028-74.pdf,"MESSRS. CURTIS, ZELMAN, JUNE., JAGER AND HARRISON.",,extracted_texts/OLMOCR/UDC20260028-74.txt
"QUARTET STRINGS ... Op. 47, No. 1. ... ... ...",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,ZELMAN,1,,,performer,Instrument/part not specified for string quartet players.,,UDC20260028-74.pdf,"MESSRS. CURTIS, ZELMAN, JUNE., JAGER AND HARRISON.",,extracted_texts/OLMOCR/UDC20260028-74.txt
"QUARTET STRINGS ... Op. 47, No. 1. ... ... ...",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,JUNE.,1,,,performer,Instrument/part not specified for string quartet players.; Possible OCR issue: 'JUNE.' may be garbled; name uncertain.,,UDC20260028-74.pdf,"MESSRS. CURTIS, ZELMAN, JUNE., JAGER AND HARRISON.",,extracted_texts/OLMOCR/UDC20260028-74.txt
"QUARTET STRINGS ... Op. 47, No. 1. ... ... ...",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,JAGER,1,,,performer,Instrument/part not specified for string quartet players.,,UDC20260028-74.pdf,"MESSRS. CURTIS, ZELMAN, JUNE., JAGER AND HARRISON.",,extracted_texts/OLMOCR/UDC20260028-74.txt
"QUARTET STRINGS ... Op. 47, No. 1. ... ... ...",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,HARRISON,1,,,performer,Instrument/part not specified for string quartet players.,,UDC20260028-74.pdf,"MESSRS. CURTIS, ZELMAN, JUNE., JAGER AND HARRISON.",,extracted_texts/OLMOCR/UDC20260028-74.txt
"""The Tear""",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,MISS ANNIE McDONALD.,1,singer,,performer,Vocal type not specified.,,UDC20260028-74.pdf,MISS ANNIE McDONALD.,,extracted_texts/OLMOCR/UDC20260028-74.txt
"""Good Night""",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,MISS ANNIE McDONALD.,1,singer,,performer,Vocal type not specified.,,UDC20260028-74.pdf,MISS ANNIE McDONALD.,,extracted_texts/OLMOCR/UDC20260028-74.txt
"""Romance in F""",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,MR. LAURENCE RICHARDSON.,1,piano,,performer,,,UDC20260028-74.pdf,MR. LAURENCE RICHARDSON.,,extracted_texts/OLMOCR/UDC20260028-74.txt
"""Study in C Major""",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,MR. LAURENCE RICHARDSON.,1,piano,,performer,,,UDC20260028-74.pdf,MR. LAURENCE RICHARDSON.,,extracted_texts/OLMOCR/UDC20260028-74.txt
SHORT BIOGRAPHICAL SKETCH ... ... ... ... ...,,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,MR. E. A. JAGER.,1,speaker,,performer,Role inferred from context of 'Short Biographical Sketch'.,,UDC20260028-74.pdf,SHORT BIOGRAPHICAL SKETCH ... ... ... ... ... MR. E. A. JAGER.,,extracted_texts/OLMOCR/UDC20260028-74.txt
"""The Ringlet""",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,MR. W. R. FURLONG.,1,singer,,performer,Vocal type not specified.,,UDC20260028-74.pdf,MR. W. R. FURLONG.,,extracted_texts/OLMOCR/UDC20260028-74.txt
"""The Nightingale and the Rose""",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,MR. W. R. FURLONG.,1,singer,,performer,Vocal type not specified.,,UDC20260028-74.pdf,MR. W. R. FURLONG.,,extracted_texts/OLMOCR/UDC20260028-74.txt
"""Sonata in G""",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,H. CURTIS,1,,,performer,Instrument assignment ambiguous; duet is for violin and piano but individual instruments not specified.,,UDC20260028-74.pdf,MESSRS. H. CURTIS and G. PEAKE.,,extracted_texts/OLMOCR/UDC20260028-74.txt
"""Sonata in G""",,,UDC20260028-74.pdf,Concert Programs,1896,Musical Society of Victoria,,G. PEAKE,1,,,performer,Instrument assignment ambiguous; duet is for violin and piano but individual instruments not specified.,,UDC20260028-74.pdf,MESSRS. H. CURTIS and G. PEAKE.,,extracted_texts/OLMOCR/UDC20260028-74.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,"Mr. Furlong's Studio, Royal Arcade",venue,,,UDC20260028-76.pdf,"will be held at Mr. Furlong's Studio, Royal Arcade, on Saturday Evening",,extracted_texts/OLMOCR/UDC20260028-76.txt
,,"on Saturday Evening, 26th September, 1896, at 8 o'clock.",UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,date,,,UDC20260028-76.pdf,"on Saturday Evening, 26th September, 1896, at 8 o'clock.",,extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,The Musical Society of Victoria.,1,,,organization,,presenting organization,UDC20260028-76.pdf,The Musical Society of Victoria.,,extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,"His Excellency Lord Brassey, K.C.B.",1,,,patron,,Patron,UDC20260028-76.pdf,"His Excellency Lord Brassey, K.C.B.",,extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,"Baron Sir F. Von Mueller, K.C.M.G.",1,,,patron,,Patron,UDC20260028-76.pdf,"Baron Sir F. Von Mueller, K.C.M.G.",,extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,"Sir Anthony Colling Brownless, K.C.M.G. M.D., L.L.D.",1,,,patron,,Patron,UDC20260028-76.pdf,"Sir Anthony Colling Brownless, K.C.M.G. M.D., L.L.D.",,extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,"the Hon. Sir Frederick T. Sargood, K.C.M.G., M.L.C",1,,,patron,,Patron,UDC20260028-76.pdf,"the Hon. Sir Frederick T. Sargood, K.C.M.G., M.L.C",,extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,"Sir George Verdon, C.B.",1,,,patron,,Patron,UDC20260028-76.pdf,"Sir George Verdon, C.B.",,extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,"the Hon. Sir Arthur Snowden, K.B., M.L.C.",1,,,patron,,Patron,UDC20260028-76.pdf,"the Hon. Sir Arthur Snowden, K.B., M.L.C.",,extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,His Honor Mr. Justice E. D. Holroyd,1,,,patron,,Patron,UDC20260028-76.pdf,His Honor Mr. Justice E. D. Holroyd,,extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,His Honor Mr. Justice H. Hodges.,1,,,patron,,Patron,UDC20260028-76.pdf,His Honor Mr. Justice H. Hodges.,,extracted_texts/OLMOCR/UDC20260028-76.txt
,Haydn,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,Allegretto—Allegro—Largo—Menuetto—Trio—Finale—Presto.,,1,,,work,,,UDC20260028-76.pdf,"STRING QUARTETT ... ""Op. 76. No. 5."" ... ... Haydn","""Op. 76. No. 5.""",extracted_texts/OLMOCR/UDC20260028-76.txt
,Sergeant,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,,,UDC20260028-76.pdf,"SONG ... ""Blow, Blow thou Winter Wind"" ... Sergeant","""Blow, Blow thou Winter Wind""",extracted_texts/OLMOCR/UDC20260028-76.txt
,Wagner—Liszt,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,,,UDC20260028-76.pdf,"PIANOFORTE SOLO ... ""Spinnerlied"" ... Wagner—Liszt","""Spinnerlied""",extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer not provided in program.,,UDC20260028-76.pdf,"(a) ""The Night has a Thousand Eyes"" ...","""The Night has a Thousand Eyes""",extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer not provided in program.,,UDC20260028-76.pdf,"(b) ""In Darkness"" ...","""In Darkness""",extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,Composer not provided in program.,,UDC20260028-76.pdf,"(c) ""A Spring Song"" ...","""A Spring Song""",extracted_texts/OLMOCR/UDC20260028-76.txt
,Mendelssohn,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,,1,,,work,,,UDC20260028-76.pdf,"DUO.—Piano and Violoncello ... ""Variations Concertantes"" ... Mendelssohn","""Variations Concertantes""",extracted_texts/OLMOCR/UDC20260028-76.txt
"""Op. 76. No. 5.""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,A. ZELMAN,1,,,performer,Instrument within quartet not specified; left null.,,UDC20260028-76.pdf,"MESSRS. A. ZELMAN, L. MONTAGUE, E. A. JAGER and C. HARRISON.",,extracted_texts/OLMOCR/UDC20260028-76.txt
"""Op. 76. No. 5.""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,L. MONTAGUE,1,,,performer,Instrument within quartet not specified; left null.,,UDC20260028-76.pdf,"MESSRS. A. ZELMAN, L. MONTAGUE, E. A. JAGER and C. HARRISON.",,extracted_texts/OLMOCR/UDC20260028-76.txt
"""Op. 76. No. 5.""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,E. A. JAGER,1,,,performer,Instrument within quartet not specified; left null.,,UDC20260028-76.pdf,"MESSRS. A. ZELMAN, L. MONTAGUE, E. A. JAGER and C. HARRISON.",,extracted_texts/OLMOCR/UDC20260028-76.txt
"""Op. 76. No. 5.""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,C. HARRISON,1,,,performer,Instrument within quartet not specified; left null.,,UDC20260028-76.pdf,"MESSRS. A. ZELMAN, L. MONTAGUE, E. A. JAGER and C. HARRISON.",,extracted_texts/OLMOCR/UDC20260028-76.txt
"""Blow, Blow thou Winter Wind""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,MR. H. ROPE.,1,singer,,performer,,,UDC20260028-76.pdf,MR. H. ROPE.,,extracted_texts/OLMOCR/UDC20260028-76.txt
"""Spinnerlied""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,MISS ATCHISON.,1,piano,,performer,,,UDC20260028-76.pdf,MISS ATCHISON.,,extracted_texts/OLMOCR/UDC20260028-76.txt
"""The Night has a Thousand Eyes""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,MISS TRESSIE MADDEN.,1,singer,,performer,,,UDC20260028-76.pdf,MISS TRESSIE MADDEN.,,extracted_texts/OLMOCR/UDC20260028-76.txt
"""In Darkness""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,MISS TRESSIE MADDEN.,1,singer,,performer,,,UDC20260028-76.pdf,MISS TRESSIE MADDEN.,,extracted_texts/OLMOCR/UDC20260028-76.txt
"""A Spring Song""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,MISS TRESSIE MADDEN.,1,singer,,performer,,,UDC20260028-76.pdf,MISS TRESSIE MADDEN.,,extracted_texts/OLMOCR/UDC20260028-76.txt
"""Variations Concertantes""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,J. HASLER,1,,,performer,Duo lists 'Piano and Violoncello' but does not assign which to each performer; left null.,,UDC20260028-76.pdf,MESSRS. J. HASLER and C. HARRISON.,,extracted_texts/OLMOCR/UDC20260028-76.txt
"""Variations Concertantes""",,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,C. HARRISON,1,,,performer,Duo lists 'Piano and Violoncello' but does not assign which to each performer; left null.,,UDC20260028-76.pdf,MESSRS. J. HASLER and C. HARRISON.,,extracted_texts/OLMOCR/UDC20260028-76.txt
,,,UDC20260028-76.pdf,Concert Programs,1896,Musical Society of Victoria,,J. Hasler,1,director,,performer,Interpreted 'Under the direction of' as role 'director'.,,UDC20260028-76.pdf,Under the direction of Messrs. J. Hasler and H. J. Inge.,,extracted_texts/OLMOCR/UDC20260028-76.txt
